AGI	object name	GO term	GO ID	Aspect	GOslim term
AT5G47910	AT5G47910	response to heat	GO:0009408	proc	response to stress
AT5G47910	AT5G47910	response to heat	GO:0009408	proc	response to abiotic or biotic stimulus
AT5G47910	AT5G47910	oxygen and reactive oxygen species metabolic process	GO:0006800	proc	other cellular processes
AT5G47910	AT5G47910	oxygen and reactive oxygen species metabolic process	GO:0006800	proc	other metabolic processes
AT5G47910	AT5G47910	oxygen and reactive oxygen species metabolic process	GO:0006800	proc	other cellular processes
AT5G47910	AT5G47910	oxygen and reactive oxygen species metabolic process	GO:0006800	proc	other metabolic processes
AT5G47910	AT5G47910	oxygen and reactive oxygen species metabolic process	GO:0006800	proc	other cellular processes
AT5G47910	AT5G47910	oxygen and reactive oxygen species metabolic process	GO:0006800	proc	other metabolic processes
AT5G47910	AT5G47910	negative regulation of programmed cell death	GO:0043069	proc	other cellular processes
AT5G47920	AT5G47920	cellular_component	GO:0005575	comp	unknown cellular components
AT5G47920	AT5G47920	molecular_function	GO:0003674	func	unknown molecular functions
AT5G47920	AT5G47920	biological_process	GO:0008150	proc	unknown biological processes
AT5G47928	AT5G47928.1	endomembrane system	GO:0012505	comp	other cellular components
AT5G47930	AT5G47930	ribosome	GO:0005840	comp	ribosome
AT5G47930	AT5G47930	structural constituent of ribosome	GO:0003735	func	structural molecule activity
AT5G47930	AT5G47930	translation	GO:0006412	proc	protein metabolism
AT5G47930	AT5G47930	translation	GO:0006412	proc	other cellular processes
AT5G47930	AT5G47930	translation	GO:0006412	proc	other metabolic processes
AT5G47930	AT5G47930	ribosome biogenesis	GO:0042254	proc	cell organization and biogenesis
AT5G47930	AT5G47930	cytosolic ribosome	GO:0022626	comp	cytosol
AT5G47930	AT5G47930	cytosolic ribosome	GO:0022626	comp	ribosome
AT5G47930	AT5G47930	cytosolic ribosome	GO:0022626	comp	other cytoplasmic components
AT5G47930	AT5G47930	cytosolic ribosome	GO:0022626	comp	other intracellular components
AT5G47930	AT5G47930	cytosolic small ribosomal subunit	GO:0022627	comp	cytosol
AT5G47930	AT5G47930	cytosolic small ribosomal subunit	GO:0022627	comp	ribosome
AT5G47930	AT5G47930	cytosolic small ribosomal subunit	GO:0022627	comp	other cytoplasmic components
AT5G47930	AT5G47930	cytosolic small ribosomal subunit	GO:0022627	comp	other intracellular components
AT5G47930	AT5G47930.1	plasma membrane	GO:0005886	comp	plasma membrane
AT5G47930	AT5G47930.1	structural constituent of ribosome	GO:0003735	func	structural molecule activity
AT5G47930	AT5G47930.1	translation	GO:0006412	proc	protein metabolism
AT5G47930	AT5G47930.1	translation	GO:0006412	proc	other cellular processes
AT5G47930	AT5G47930.1	translation	GO:0006412	proc	other metabolic processes
AT5G47930	AT5G47930.1	cytosolic ribosome	GO:0022626	comp	cytosol
AT5G47930	AT5G47930.1	cytosolic ribosome	GO:0022626	comp	ribosome
AT5G47930	AT5G47930.1	cytosolic ribosome	GO:0022626	comp	other cytoplasmic components
AT5G47930	AT5G47930.1	cytosolic ribosome	GO:0022626	comp	other intracellular components
AT5G47940	AT5G47940	cellular_component	GO:0005575	comp	unknown cellular components
AT5G47940	AT5G47940	molecular_function	GO:0003674	func	unknown molecular functions
AT5G47940	AT5G47940	biological_process	GO:0008150	proc	unknown biological processes
AT5G47950	AT5G47950.1	"transferase activity, transferring acyl groups other than amino-acyl groups"	GO:0016747	func	transferase activity
AT5G47950	AT5G47950	cellular_component	GO:0005575	comp	unknown cellular components
AT5G47950	AT5G47950	transferase activity	GO:0016740	func	transferase activity
AT5G47950	AT5G47950	biological_process	GO:0008150	proc	unknown biological processes
AT5G47960	AT5G47960.1	GTP binding	GO:0005525	func	nucleotide binding
AT5G47960	AT5G47960.1	protein transport	GO:0015031	proc	transport
AT5G47960	AT5G47960.1	small GTPase mediated signal transduction	GO:0007264	proc	signal transduction
AT5G47960	AT5G47960.1	endomembrane system	GO:0012505	comp	other cellular components
AT5G47960	AT5G47960	GTP binding	GO:0005525	func	nucleotide binding
AT5G47970	AT5G47970.1	catalytic activity	GO:0003824	func	other enzyme activity
AT5G47970	AT5G47970.1	metabolic process	GO:0008152	proc	other metabolic processes
AT5G47970	AT5G47970.1	tRNA processing	GO:0008033	proc	other cellular processes
AT5G47970	AT5G47970.1	tRNA processing	GO:0008033	proc	other metabolic processes
AT5G47970	AT5G47970.1	tRNA dihydrouridine synthase activity	GO:0017150	func	other enzyme activity
AT5G47970	AT5G47970.1	FAD binding	GO:0050660	func	other binding
AT5G47970	AT5G47970.1	FAD binding	GO:0050660	func	nucleotide binding
AT5G47970	AT5G47970.1	oxidation reduction	GO:0055114	proc	other metabolic processes
AT5G47970	AT5G47970	cytoplasm	GO:0005737	comp	other cytoplasmic components
AT5G47970	AT5G47970	nucleus	GO:0005634	comp	nucleus
AT5G47970	AT5G47970	phragmoplast	GO:0009524	comp	other cytoplasmic components
AT5G47970	AT5G47970	phragmoplast	GO:0009524	comp	other intracellular components
AT5G47970	AT5G47970	regulation of nitrogen utilization	GO:0006808	proc	other metabolic processes
AT5G47970	AT5G47970.2	catalytic activity	GO:0003824	func	other enzyme activity
AT5G47970	AT5G47970.2	metabolic process	GO:0008152	proc	other metabolic processes
AT5G47970	AT5G47970.2	tRNA processing	GO:0008033	proc	other cellular processes
AT5G47970	AT5G47970.2	tRNA processing	GO:0008033	proc	other metabolic processes
AT5G47970	AT5G47970.2	tRNA dihydrouridine synthase activity	GO:0017150	func	other enzyme activity
AT5G47970	AT5G47970.2	FAD binding	GO:0050660	func	other binding
AT5G47970	AT5G47970.2	FAD binding	GO:0050660	func	nucleotide binding
AT5G47970	AT5G47970.2	oxidation reduction	GO:0055114	proc	other metabolic processes
AT5G47980	AT5G47980	cellular_component	GO:0005575	comp	unknown cellular components
AT5G47980	AT5G47980	acyltransferase activity	GO:0008415	func	transferase activity
AT5G47980	AT5G47980	transferase activity	GO:0016740	func	transferase activity
AT5G47980	AT5G47980.1	"transferase activity, transferring acyl groups other than amino-acyl groups"	GO:0016747	func	transferase activity
AT5G47990	AT5G47990	endoplasmic reticulum	GO:0005783	comp	ER
AT5G47990	AT5G47990	oxygen binding	GO:0019825	func	other binding
AT5G47990	AT5G47990	root development	GO:0048364	proc	developmental processes
AT5G48000	AT5G48000	endoplasmic reticulum	GO:0005783	comp	ER
AT5G48000	AT5G48000	oxygen binding	GO:0019825	func	other binding
AT5G48000	AT5G48000	root development	GO:0048364	proc	developmental processes
AT5G48010	AT5G48010	cellular_component	GO:0005575	comp	unknown cellular components
AT5G48010	AT5G48010	catalytic activity	GO:0003824	func	other enzyme activity
AT5G48010	AT5G48010	pentacyclic triterpenoid biosynthetic process	GO:0019745	proc	other cellular processes
AT5G48010	AT5G48010	pentacyclic triterpenoid biosynthetic process	GO:0019745	proc	other metabolic processes
AT5G48010	AT5G48010	root development	GO:0048364	proc	developmental processes
AT5G48010	AT5G48010	thalianol synthase activity	GO:0051746	func	other enzyme activity
AT5G48010	AT5G48010	tricyclic triterpenoid biosynthetic process	GO:0010263	proc	other cellular processes
AT5G48010	AT5G48010	tricyclic triterpenoid biosynthetic process	GO:0010263	proc	other metabolic processes
AT5G48020	AT5G48020	cellular_component	GO:0005575	comp	unknown cellular components
AT5G48020	AT5G48020	molecular_function	GO:0003674	func	unknown molecular functions
AT5G48020	AT5G48020	biological_process	GO:0008150	proc	unknown biological processes
AT5G48030	AT5G48030.1	unfolded protein binding	GO:0051082	func	protein binding
AT5G48030	AT5G48030.1	heat shock protein binding	GO:0031072	func	protein binding
AT5G48030	AT5G48030	mitochondrion	GO:0005739	comp	mitochondria
AT5G48030	AT5G48030	protein folding	GO:0006457	proc	protein metabolism
AT5G48030	AT5G48030	protein folding	GO:0006457	proc	other cellular processes
AT5G48030	AT5G48030	protein folding	GO:0006457	proc	other metabolic processes
AT5G48030	AT5G48030	embryo sac development	GO:0009553	proc	developmental processes
AT5G48030	AT5G48030	cellularization of the embryo sac	GO:0009558	proc	developmental processes
AT5G48030	AT5G48030	cellularization of the embryo sac	GO:0009558	proc	other cellular processes
AT5G48030	AT5G48030	nuclear membrane fusion	GO:0000740	proc	cell organization and biogenesis
AT5G48030	AT5G48030	polar nucleus fusion	GO:0010197	proc	developmental processes
AT5G48030	AT5G48030	polar nucleus fusion	GO:0010197	proc	other cellular processes
AT5G48030	AT5G48030	polar nucleus fusion	GO:0010197	proc	cell organization and biogenesis
AT5G48030	AT5G48030	synergid death	GO:0010198	proc	other cellular processes
AT5G48030	AT5G48030	chaperone mediated protein folding requiring cofactor	GO:0051085	proc	protein metabolism
AT5G48030	AT5G48030	chaperone mediated protein folding requiring cofactor	GO:0051085	proc	other cellular processes
AT5G48030	AT5G48030	chaperone mediated protein folding requiring cofactor	GO:0051085	proc	other metabolic processes
AT5G48040	AT5G48040.1	intracellular	GO:0005622	comp	other intracellular components
AT5G48040	AT5G48040.1	ubiquitin thiolesterase activity	GO:0004221	func	hydrolase activity
AT5G48040	AT5G48040.1	ubiquitin-dependent protein catabolic process	GO:0006511	proc	protein metabolism
AT5G48040	AT5G48040.1	ubiquitin-dependent protein catabolic process	GO:0006511	proc	other cellular processes
AT5G48040	AT5G48040.1	ubiquitin-dependent protein catabolic process	GO:0006511	proc	other metabolic processes
AT5G48050	AT5G48050	cellular_component	GO:0005575	comp	unknown cellular components
AT5G48050	AT5G48050	molecular_function	GO:0003674	func	unknown molecular functions
AT5G48050	AT5G48050	biological_process	GO:0008150	proc	unknown biological processes
AT5G48060	AT5G48060	cellular_component	GO:0005575	comp	unknown cellular components
AT5G48060	AT5G48060	molecular_function	GO:0003674	func	unknown molecular functions
AT5G48060	AT5G48060	biological_process	GO:0008150	proc	unknown biological processes
AT5G48070	AT5G48070.1	cell wall	GO:0005618	comp	cell wall
AT5G48070	AT5G48070.1	"hydrolase activity, hydrolyzing O-glycosyl compounds"	GO:0004553	func	hydrolase activity
AT5G48070	AT5G48070.1	xyloglucan:xyloglucosyl transferase activity	GO:0016762	func	transferase activity
AT5G48070	AT5G48070.1	carbohydrate metabolic process	GO:0005975	proc	other metabolic processes
AT5G48070	AT5G48070.1	cellular glucan metabolic process	GO:0006073	proc	other cellular processes
AT5G48070	AT5G48070.1	cellular glucan metabolic process	GO:0006073	proc	other metabolic processes
AT5G48070	AT5G48070.1	endomembrane system	GO:0012505	comp	other cellular components
AT5G48070	AT5G48070.1	apoplast	GO:0048046	comp	extracellular
AT5G48070	AT5G48070	"hydrolase activity, acting on glycosyl bonds"	GO:0016798	func	hydrolase activity
AT5G48080	AT5G48080	cellular_component	GO:0005575	comp	unknown cellular components
AT5G48080	AT5G48080	molecular_function	GO:0003674	func	unknown molecular functions
AT5G48080	AT5G48080	biological_process	GO:0008150	proc	unknown biological processes
AT5G48090	AT5G48090	cellular_component	GO:0005575	comp	unknown cellular components
AT5G48090	AT5G48090.2	protein binding	GO:0005515	func	protein binding
AT5G48090	AT5G48090.2	zinc ion binding	GO:0008270	func	other binding
AT5G48100	AT5G48100.1	endomembrane system	GO:0012505	comp	other cellular components
AT5G48100	AT5G48100.1	apoplast	GO:0048046	comp	extracellular
AT5G48100	AT5G48100	copper ion binding	GO:0005507	func	other binding
AT5G48100	AT5G48100	laccase activity	GO:0008471	func	other enzyme activity
AT5G48100	AT5G48100	laccase activity	GO:0008471	func	other enzyme activity
AT5G48100	AT5G48100	laccase activity	GO:0008471	func	other enzyme activity
AT5G48100	AT5G48100	flavonoid biosynthetic process	GO:0009813	proc	other cellular processes
AT5G48100	AT5G48100	flavonoid biosynthetic process	GO:0009813	proc	other metabolic processes
AT5G48100	AT5G48100	lignin biosynthetic process	GO:0009809	proc	other cellular processes
AT5G48100	AT5G48100	lignin biosynthetic process	GO:0009809	proc	other metabolic processes
AT5G48110	AT5G48110.1	chloroplast	GO:0009507	comp	chloroplast
AT5G48110	AT5G48110.1	lyase activity	GO:0016829	func	other enzyme activity
AT5G48110	AT5G48110.1	magnesium ion binding	GO:0000287	func	other binding
AT5G48110	AT5G48110.1	metabolic process	GO:0008152	proc	other metabolic processes
AT5G48120	AT5G48120.1	binding	GO:0005488	func	other binding
AT5G48120	AT5G48120	cellular_component	GO:0005575	comp	unknown cellular components
AT5G48130	AT5G48130.1	chloroplast	GO:0009507	comp	chloroplast
AT5G48130	AT5G48130.1	protein binding	GO:0005515	func	protein binding
AT5G48130	AT5G48130.1	signal transducer activity	GO:0004871	func	other molecular functions
AT5G48130	AT5G48130.1	response to light stimulus	GO:0009416	proc	response to abiotic or biotic stimulus
AT5G48130	AT5G48130	signal transducer activity	GO:0004871	func	other molecular functions
AT5G48130	AT5G48130	response to light stimulus	GO:0009416	proc	response to abiotic or biotic stimulus
AT5G48140	AT5G48140.1	polygalacturonase activity	GO:0004650	func	hydrolase activity
AT5G48140	AT5G48140.1	carbohydrate metabolic process	GO:0005975	proc	other metabolic processes
AT5G48140	AT5G48140.1	endomembrane system	GO:0012505	comp	other cellular components
AT5G48140	AT5G48140	polygalacturonase activity	GO:0004650	func	hydrolase activity
AT5G48140	AT5G48140	carbohydrate metabolic process	GO:0005975	proc	other metabolic processes
AT5G48150	AT5G48150	cytoplasm	GO:0005737	comp	other cytoplasmic components
AT5G48150	AT5G48150	signal transducer activity	GO:0004871	func	other molecular functions
AT5G48150	AT5G48150	transcription factor activity	GO:0003700	func	transcription factor activity
AT5G48150	AT5G48150	transcription factor activity	GO:0003700	func	transcription factor activity
AT5G48150	AT5G48150	photomorphogenesis	GO:0009640	proc	developmental processes
AT5G48150	AT5G48150	photomorphogenesis	GO:0009640	proc	response to abiotic or biotic stimulus
AT5G48160	AT5G48160.1	protein binding	GO:0005515	func	protein binding
AT5G48160	AT5G48160.1	zinc ion binding	GO:0008270	func	other binding
AT5G48160	AT5G48160	nucleus	GO:0005634	comp	nucleus
AT5G48160	AT5G48160	embryonic development ending in seed dormancy	GO:0009793	proc	developmental processes
AT5G48160	AT5G48160	root meristem specification	GO:0010071	proc	developmental processes
AT5G48160	AT5G48160	maintenance of root meristem identity	GO:0010078	proc	developmental processes
AT5G48160	AT5G48160	maintenance of root meristem identity	GO:0010078	proc	other cellular processes
AT5G48160	AT5G48160	regulation of gene expression	GO:0010468	proc	other cellular processes
AT5G48160	AT5G48160	maintenance of shoot apical meristem identity	GO:0010492	proc	developmental processes
AT5G48160	AT5G48160	maintenance of shoot apical meristem identity	GO:0010492	proc	other cellular processes
AT5G48160	AT5G48160.2	protein binding	GO:0005515	func	protein binding
AT5G48160	AT5G48160.2	zinc ion binding	GO:0008270	func	other binding
AT5G48170	AT5G48170	cellular_component	GO:0005575	comp	unknown cellular components
AT5G48170	AT5G48170	molecular_function	GO:0003674	func	unknown molecular functions
AT5G48170	AT5G48170	regulation of gibberellic acid mediated signaling	GO:0009937	proc	signal transduction
AT5G48170	AT5G48170	regulation of gibberellic acid mediated signaling	GO:0009937	proc	other cellular processes
AT5G48175	AT5G48175.1	endomembrane system	GO:0012505	comp	other cellular components
AT5G48175	AT5G48175	molecular_function	GO:0003674	func	unknown molecular functions
AT5G48175	AT5G48175	biological_process	GO:0008150	proc	unknown biological processes
AT5G48180	AT5G48180	cellular_component	GO:0005575	comp	unknown cellular components
AT5G48180	AT5G48180	molecular_function	GO:0003674	func	unknown molecular functions
AT5G48180	AT5G48180	glucosinolate catabolic process	GO:0019762	proc	other cellular processes
AT5G48180	AT5G48180	glucosinolate catabolic process	GO:0019762	proc	other metabolic processes
AT5G48190	AT5G48190.1	endomembrane system	GO:0012505	comp	other cellular components
AT5G48190	AT5G48190	molecular_function	GO:0003674	func	unknown molecular functions
AT5G48190	AT5G48190	biological_process	GO:0008150	proc	unknown biological processes
AT5G48200	AT5G48200	cellular_component	GO:0005575	comp	unknown cellular components
AT5G48200	AT5G48200	molecular_function	GO:0003674	func	unknown molecular functions
AT5G48200	AT5G48200	biological_process	GO:0008150	proc	unknown biological processes
AT5G48205	AT5G48205.1	zinc ion binding	GO:0008270	func	other binding
AT5G48205	AT5G48205	cellular_component	GO:0005575	comp	unknown cellular components
AT5G48205	AT5G48205	biological_process	GO:0008150	proc	unknown biological processes
AT5G48210	AT5G48210.1	endomembrane system	GO:0012505	comp	other cellular components
AT5G48210	AT5G48210	molecular_function	GO:0003674	func	unknown molecular functions
AT5G48210	AT5G48210	biological_process	GO:0008150	proc	unknown biological processes
AT5G48220	AT5G48220.1	chloroplast	GO:0009507	comp	chloroplast
AT5G48220	AT5G48220.1	chloroplast stroma	GO:0009570	comp	plastid
AT5G48220	AT5G48220.1	chloroplast stroma	GO:0009570	comp	plastid
AT5G48220	AT5G48220.1	chloroplast stroma	GO:0009570	comp	chloroplast
AT5G48220	AT5G48220.1	chloroplast stroma	GO:0009570	comp	chloroplast
AT5G48220	AT5G48220.1	chloroplast stroma	GO:0009570	comp	other cytoplasmic components
AT5G48220	AT5G48220.1	chloroplast stroma	GO:0009570	comp	other cytoplasmic components
AT5G48220	AT5G48220.1	chloroplast stroma	GO:0009570	comp	other intracellular components
AT5G48220	AT5G48220.1	chloroplast stroma	GO:0009570	comp	other intracellular components
AT5G48220	AT5G48220.1	catalytic activity	GO:0003824	func	other enzyme activity
AT5G48220	AT5G48220.1	indole-3-glycerol-phosphate synthase activity	GO:0004425	func	other enzyme activity
AT5G48220	AT5G48220.1	metabolic process	GO:0008152	proc	other metabolic processes
AT5G48220	AT5G48220.1	tryptophan metabolic process	GO:0006568	proc	other cellular processes
AT5G48220	AT5G48220.1	tryptophan metabolic process	GO:0006568	proc	other metabolic processes
AT5G48220	AT5G48220.2	chloroplast	GO:0009507	comp	chloroplast
AT5G48220	AT5G48220.2	catalytic activity	GO:0003824	func	other enzyme activity
AT5G48220	AT5G48220.2	indole-3-glycerol-phosphate synthase activity	GO:0004425	func	other enzyme activity
AT5G48220	AT5G48220.2	metabolic process	GO:0008152	proc	other metabolic processes
AT5G48220	AT5G48220.2	tryptophan metabolic process	GO:0006568	proc	other cellular processes
AT5G48220	AT5G48220.2	tryptophan metabolic process	GO:0006568	proc	other metabolic processes
AT5G48230	AT5G48230.1	peroxisome	GO:0005777	comp	other cytoplasmic components
AT5G48230	AT5G48230.1	peroxisome	GO:0005777	comp	other intracellular components
AT5G48230	AT5G48230.1	plasma membrane	GO:0005886	comp	plasma membrane
AT5G48230	AT5G48230.1	catalytic activity	GO:0003824	func	other enzyme activity
AT5G48230	AT5G48230	peroxisome	GO:0005777	comp	other cytoplasmic components
AT5G48230	AT5G48230	peroxisome	GO:0005777	comp	other intracellular components
AT5G48230	AT5G48230	acetyl-CoA C-acetyltransferase activity	GO:0003985	func	transferase activity
AT5G48230	AT5G48230	embryonic development ending in seed dormancy	GO:0009793	proc	developmental processes
AT5G48230	AT5G48230.2	peroxisome	GO:0005777	comp	other cytoplasmic components
AT5G48230	AT5G48230.2	peroxisome	GO:0005777	comp	other intracellular components
AT5G48230	AT5G48230.2	plasma membrane	GO:0005886	comp	plasma membrane
AT5G48230	AT5G48230.2	catalytic activity	GO:0003824	func	other enzyme activity
AT5G48240	AT5G48240.1	nucleolus	GO:0005730	comp	nucleus
AT5G48240	AT5G48240.1	nucleolus	GO:0005730	comp	other intracellular components
AT5G48240	AT5G48240	molecular_function	GO:0003674	func	unknown molecular functions
AT5G48240	AT5G48240	biological_process	GO:0008150	proc	unknown biological processes
AT5G48250	AT5G48250.1	plasma membrane	GO:0005886	comp	plasma membrane
AT5G48250	AT5G48250	transcription factor activity	GO:0003700	func	transcription factor activity
AT5G48250	AT5G48250	zinc ion binding	GO:0008270	func	other binding
AT5G48270	AT5G48270	molecular_function	GO:0003674	func	unknown molecular functions
AT5G48270	AT5G48270	biological_process	GO:0008150	proc	unknown biological processes
AT5G48280	AT5G48280.1	endomembrane system	GO:0012505	comp	other cellular components
AT5G48280	AT5G48280	molecular_function	GO:0003674	func	unknown molecular functions
AT5G48280	AT5G48280	biological_process	GO:0008150	proc	unknown biological processes
AT5G48290	AT5G48290	cellular_component	GO:0005575	comp	unknown cellular components
AT5G48290	AT5G48290	metal ion binding	GO:0046872	func	other binding
AT5G48290	AT5G48290.1	metal ion transport	GO:0030001	proc	transport
AT5G48290	AT5G48290.1	metal ion binding	GO:0046872	func	other binding
AT5G48290	AT5G48290.2	metal ion transport	GO:0030001	proc	transport
AT5G48290	AT5G48290.2	metal ion binding	GO:0046872	func	other binding
AT5G48300	AT5G48300	glucose-1-phosphate adenylyltransferase activity	GO:0008878	func	transferase activity
AT5G48300	AT5G48300	glucose-1-phosphate adenylyltransferase activity	GO:0008878	func	transferase activity
AT5G48300	AT5G48300	glucose-1-phosphate adenylyltransferase activity	GO:0008878	func	transferase activity
AT5G48300	AT5G48300	glucose-1-phosphate adenylyltransferase activity	GO:0008878	func	transferase activity
AT5G48300	AT5G48300	starch biosynthetic process	GO:0019252	proc	other cellular processes
AT5G48300	AT5G48300	starch biosynthetic process	GO:0019252	proc	other metabolic processes
AT5G48300	AT5G48300	starch biosynthetic process	GO:0019252	proc	other cellular processes
AT5G48300	AT5G48300	starch biosynthetic process	GO:0019252	proc	other metabolic processes
AT5G48300	AT5G48300	heterotetrameric ADPG pyrophosphorylase complex	GO:0030931	comp	other cytoplasmic components
AT5G48300	AT5G48300	heterotetrameric ADPG pyrophosphorylase complex	GO:0030931	comp	other intracellular components
AT5G48300	AT5G48300	"photoperiodism, flowering"	GO:0048573	proc	developmental processes
AT5G48300	AT5G48300	"photoperiodism, flowering"	GO:0048573	proc	response to abiotic or biotic stimulus
AT5G48300	AT5G48300.1	chloroplast	GO:0009507	comp	chloroplast
AT5G48300	AT5G48300.1	chloroplast stroma	GO:0009570	comp	plastid
AT5G48300	AT5G48300.1	chloroplast stroma	GO:0009570	comp	plastid
AT5G48300	AT5G48300.1	chloroplast stroma	GO:0009570	comp	chloroplast
AT5G48300	AT5G48300.1	chloroplast stroma	GO:0009570	comp	chloroplast
AT5G48300	AT5G48300.1	chloroplast stroma	GO:0009570	comp	other cytoplasmic components
AT5G48300	AT5G48300.1	chloroplast stroma	GO:0009570	comp	other cytoplasmic components
AT5G48300	AT5G48300.1	chloroplast stroma	GO:0009570	comp	other intracellular components
AT5G48300	AT5G48300.1	chloroplast stroma	GO:0009570	comp	other intracellular components
AT5G48300	AT5G48300.1	apoplast	GO:0048046	comp	extracellular
AT5G48310	AT5G48310	cellular_component	GO:0005575	comp	unknown cellular components
AT5G48310	AT5G48310	molecular_function	GO:0003674	func	unknown molecular functions
AT5G48310	AT5G48310	biological_process	GO:0008150	proc	unknown biological processes
AT5G48320	AT5G48320	cellular_component	GO:0005575	comp	unknown cellular components
AT5G48320	AT5G48320	molecular_function	GO:0003674	func	unknown molecular functions
AT5G48320	AT5G48320	biological_process	GO:0008150	proc	unknown biological processes
AT5G48330	AT5G48330	binding	GO:0005488	func	other binding
AT5G48330	AT5G48330	biological_process	GO:0008150	proc	unknown biological processes
AT5G48335	AT5G48335.1	chloroplast	GO:0009507	comp	chloroplast
AT5G48335	AT5G48335	molecular_function	GO:0003674	func	unknown molecular functions
AT5G48335	AT5G48335	molecular_function	GO:0003674	func	unknown molecular functions
AT5G48335	AT5G48335	biological_process	GO:0008150	proc	unknown biological processes
AT5G48340	AT5G48340	cellular_component	GO:0005575	comp	unknown cellular components
AT5G48340	AT5G48340	molecular_function	GO:0003674	func	unknown molecular functions
AT5G48340	AT5G48340	biological_process	GO:0008150	proc	unknown biological processes
AT5G48350	AT5G48350.1	nucleic acid binding	GO:0003676	func	nucleic acid binding
AT5G48350	AT5G48350	biological_process	GO:0008150	proc	unknown biological processes
AT5G48360	AT5G48360.1	cellular component organization	GO:0016043	proc	cell organization and biogenesis
AT5G48360	AT5G48360.1	actin cytoskeleton organization	GO:0030036	proc	cell organization and biogenesis
AT5G48360	AT5G48360	actin binding	GO:0003779	func	protein binding
AT5G48360	AT5G48360	actin binding	GO:0003779	func	protein binding
AT5G48360	AT5G48360	actin binding	GO:0003779	func	protein binding
AT5G48370	AT5G48370.1	peroxisome	GO:0005777	comp	other cytoplasmic components
AT5G48370	AT5G48370.1	peroxisome	GO:0005777	comp	other intracellular components
AT5G48370	AT5G48370	acyl-CoA thioesterase activity	GO:0016291	func	hydrolase activity
AT5G48370	AT5G48370	"hydrolase activity, acting on ester bonds"	GO:0016788	func	hydrolase activity
AT5G48375	AT5G48375.1	carbohydrate metabolic process	GO:0005975	proc	other metabolic processes
AT5G48375	AT5G48375.1	endomembrane system	GO:0012505	comp	other cellular components
AT5G48375	AT5G48375	"hydrolase activity, hydrolyzing O-glycosyl compounds"	GO:0004553	func	hydrolase activity
AT5G48380	AT5G48380	protein binding	GO:0005515	func	protein binding
AT5G48380	AT5G48380	protein kinase activity	GO:0004672	func	kinase activity
AT5G48380	AT5G48380	protein kinase activity	GO:0004672	func	transferase activity
AT5G48380	AT5G48380.1	plasma membrane	GO:0005886	comp	plasma membrane
AT5G48380	AT5G48380.1	plasma membrane	GO:0005886	comp	plasma membrane
AT5G48380	AT5G48380.1	plasma membrane	GO:0005886	comp	plasma membrane
AT5G48380	AT5G48380.1	ATP binding	GO:0005524	func	nucleotide binding
AT5G48380	AT5G48380.1	protein binding	GO:0005515	func	protein binding
AT5G48380	AT5G48380.1	protein kinase activity	GO:0004672	func	kinase activity
AT5G48380	AT5G48380.1	protein kinase activity	GO:0004672	func	transferase activity
AT5G48380	AT5G48380.1	protein amino acid phosphorylation	GO:0006468	proc	protein metabolism
AT5G48380	AT5G48380.1	protein amino acid phosphorylation	GO:0006468	proc	other cellular processes
AT5G48380	AT5G48380.1	protein amino acid phosphorylation	GO:0006468	proc	other metabolic processes
AT5G48385	AT5G48385	cellular_component	GO:0005575	comp	unknown cellular components
AT5G48385	AT5G48385	molecular_function	GO:0003674	func	unknown molecular functions
AT5G48385	AT5G48385	biological_process	GO:0008150	proc	unknown biological processes
AT5G48390	AT5G48390.1	chloroplast	GO:0009507	comp	chloroplast
AT5G48390	AT5G48390.1	binding	GO:0005488	func	other binding
AT5G48390	AT5G48390	biological_process	GO:0008150	proc	unknown biological processes
AT5G48400	AT5G48400.1	membrane	GO:0016020	comp	other membranes
AT5G48400	AT5G48400.1	endomembrane system	GO:0012505	comp	other cellular components
AT5G48400	AT5G48400	intracellular ligand-gated ion channel activity	GO:0005217	func	transporter activity
AT5G48400	AT5G48400	cellular calcium ion homeostasis	GO:0006874	proc	other cellular processes
AT5G48400	AT5G48400	response to light stimulus	GO:0009416	proc	response to abiotic or biotic stimulus
AT5G48400	AT5G48400.2	membrane	GO:0016020	comp	other membranes
AT5G48400	AT5G48400.2	endomembrane system	GO:0012505	comp	other cellular components
AT5G48410	AT5G48410.1	membrane	GO:0016020	comp	other membranes
AT5G48410	AT5G48410.1	endomembrane system	GO:0012505	comp	other cellular components
AT5G48410	AT5G48410	intracellular ligand-gated ion channel activity	GO:0005217	func	transporter activity
AT5G48410	AT5G48410	cellular calcium ion homeostasis	GO:0006874	proc	other cellular processes
AT5G48410	AT5G48410	response to light stimulus	GO:0009416	proc	response to abiotic or biotic stimulus
AT5G48420	AT5G48420	cellular_component	GO:0005575	comp	unknown cellular components
AT5G48420	AT5G48420	molecular_function	GO:0003674	func	unknown molecular functions
AT5G48420	AT5G48420	biological_process	GO:0008150	proc	unknown biological processes
AT5G48430	AT5G48430.1	proteolysis	GO:0006508	proc	protein metabolism
AT5G48430	AT5G48430.1	proteolysis	GO:0006508	proc	other cellular processes
AT5G48430	AT5G48430.1	proteolysis	GO:0006508	proc	other metabolic processes
AT5G48430	AT5G48430.1	endomembrane system	GO:0012505	comp	other cellular components
AT5G48440	AT5G48440.1	chloroplast	GO:0009507	comp	chloroplast
AT5G48440	AT5G48440.1	oxidoreductase activity	GO:0016491	func	other enzyme activity
AT5G48440	AT5G48440	oxidoreductase activity	GO:0016491	func	other enzyme activity
