AGI	object name	GO term	GO ID	Aspect	GOslim term
AT1G68290	AT1G68290.1	endonuclease activity	GO:0004519	func	hydrolase activity
AT1G68290	AT1G68290.1	DNA catabolism	GO:0006308	proc	other physiological processes
AT1G68290	AT1G68290.1	endomembrane system	GO:0012505	comp	other membranes
AT1G68300	AT1G68300.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G68300	AT1G68300.1	response to stress	GO:0006950	proc	response to stress
AT1G68300	AT1G68300.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G68320	AT1G68320.1	DNA binding	GO:0003677	func	DNA or RNA binding
AT1G68320	AT1G68320.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT1G68320	AT1G68320.1	nucleus	GO:0005634	comp	nucleus
AT1G68320	AT1G68320.1	"regulation of transcription, DNA-dependent"	GO:0006355	proc	other physiological processes
AT1G68320	AT1G68320.1	response to salicylic acid stimulus	GO:0009751	proc	other biological processes
AT1G68330	AT1G68330.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G68330	AT1G68330.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G68330	AT1G68330.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G68340	AT1G68340.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G68340	AT1G68340.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G68340	AT1G68340.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G68360	AT1G68360.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT1G68360	AT1G68360.1	intracellular	GO:0005622	comp	other intracellular components
AT1G68360	AT1G68360.1	regulation of transcription	GO:0045449	proc	other physiological processes
AT1G68370	AT1G68370.1	protein folding	GO:0006457	proc	other physiological processes
AT1G68370	ARG1	cytoskeletal protein binding	GO:0008092	func	protein binding
AT1G68370	AT1G68370.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G68370	ARG1	positive gravitropism	GO:0009958	proc	response to abiotic or biotic stimulus
AT1G68380	AT1G68380.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G68380	AT1G68380.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G68380	AT1G68380.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G68400	AT1G68400.1	protein serine/threonine kinase activity	GO:0004674	func	transferase activity
AT1G68400	AT1G68400.1	ATP binding	GO:0005524	func	nucleotide binding
AT1G68400	AT1G68400.1	protein amino acid phosphorylation	GO:0006468	proc	other physiological processes
AT1G68400	AT1G68400.1	transmembrane receptor protein tyrosine kinase signaling pathway	GO:0007169	proc	signal transduction
AT1G68400	AT1G68400.1	endomembrane system	GO:0012505	comp	other membranes
AT1G68400	AT1G68400.1	kinase activity	GO:0016301	func	kinase activity
AT1G68410	AT1G68410.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G68410	AT1G68410.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G68410	AT1G68410.2	protein phosphatase type 2C activity	GO:0015071	func	hydrolase activity
AT1G68420	AT1G68420.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G68420	AT1G68420.1	tRNA aminoacylation for protein translation	GO:0006418	proc	other physiological processes
AT1G68420	AT1G68420.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G68430	AT1G68430.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G68430	AT1G68430.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G68430	AT1G68430.1	chloroplast	GO:0009507	comp	chloroplast
AT1G68440	AT1G68440.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G68440	AT1G68440.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G68440	AT1G68440.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G68450	AT1G68450.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G68450	AT1G68450.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G68450	AT1G68450.1	chloroplast	GO:0009507	comp	chloroplast
AT1G68460	AT1G68460.1	chloroplast	GO:0009507	comp	chloroplast
AT1G68460	ATIPT1	cytokinin biosynthesis	GO:0009691	proc	other physiological processes
AT1G68460	ATIPT1	adenylate dimethylallyltransferase activity	GO:0009824	func	transferase activity
AT1G68470	AT1G68470.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G68470	AT1G68470.1	catalytic activity	GO:0003824	func	other enzyme activity
AT1G68470	AT1G68470.1	membrane	GO:0016020	comp	other membranes
AT1G68480	AT1G68480.1	nucleic acid binding	GO:0003676	func	nucleic acid binding
AT1G68480	JAG	transcription factor activity	GO:0003700	func	transcription factor activity
AT1G68480	JAG	nucleus	GO:0005634	comp	nucleus
AT1G68480	AT1G68480.1	zinc ion binding	GO:0008270	func	other binding
AT1G68480	JAG	flower development	GO:0009908	proc	developmental processes
AT1G68480	JAG	leaf morphogenesis	GO:0009965	proc	developmental processes
AT1G68480	JAG	specification of floral organ identity	GO:0010093	proc	developmental processes
AT1G68480	JAG	abaxial cell fate specification	GO:0010158	proc	other cellular processes
AT1G68480	JAG	carpel development	GO:0048440	proc	developmental processes
AT1G68480	JAG	stamen development	GO:0048443	proc	developmental processes
AT1G68480	JAG	anther development	GO:0048653	proc	developmental processes
AT1G68490	AT1G68490.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G68490	AT1G68490.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G68490	AT1G68490.1	chloroplast	GO:0009507	comp	chloroplast
AT1G68500	AT1G68500.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G68510	AT1G68510.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G68510	AT1G68510.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G68510	AT1G68510.1	mitochondrion	GO:0005739	comp	mitochondria
AT1G68520	AT1G68520.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT1G68520	AT1G68520.1	intracellular	GO:0005622	comp	other intracellular components
AT1G68520	AT1G68520.1	mitochondrion	GO:0005739	comp	mitochondria
AT1G68520	AT1G68520.1	zinc ion binding	GO:0008270	func	other binding
AT1G68520	AT1G68520.1	regulation of transcription	GO:0045449	proc	other physiological processes
AT1G68530	AT1G68530.2	very-long-chain fatty acid metabolism	GO:0000038	proc	other physiological processes
AT1G68530	AT1G68530.1	acyltransferase activity	GO:0008415	func	transferase activity
AT1G68530	CUT1	wax biosynthesis	GO:0010025	proc	other physiological processes
AT1G68530	AT1G68530.2	cuticle biosynthesis	GO:0042335	proc	other metabolic processes
AT1G68540	AT1G68540.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G68540	AT1G68540.1	oxidoreductase activity	GO:0016491	func	other enzyme activity
AT1G68550	AT1G68550.2	DNA binding	GO:0003677	func	DNA or RNA binding
AT1G68550	AT1G68550.2	transcription factor activity	GO:0003700	func	transcription factor activity
AT1G68550	AT1G68550.2	nucleus	GO:0005634	comp	nucleus
AT1G68550	AT1G68550.2	"regulation of transcription, DNA-dependent"	GO:0006355	proc	other physiological processes
AT1G68560	AT1G68560.1	"hydrolase activity, hydrolyzing O-glycosyl compounds"	GO:0004553	func	hydrolase activity
AT1G68560	AT1G68560.1	carbohydrate metabolism	GO:0005975	proc	other metabolic processes
AT1G68560	AT1G68560.1	"xylan 1,4-beta-xylosidase activity"	GO:0009044	func	hydrolase activity
AT1G68560	AT1G68560.1	cell wall (sensu Magnoliophyta)	GO:0009505	comp	cell wall
AT1G68570	AT1G68570.1	transporter activity	GO:0005215	func	transporter activity
AT1G68570	AT1G68570.1	oligopeptide transport	GO:0006857	proc	transport
AT1G68570	AT1G68570.1	membrane	GO:0016020	comp	other membranes
AT1G68580	AT1G68580.2	biological process unknown	GO:0000004	proc	biological process unknown
AT1G68580	AT1G68580.2	DNA binding	GO:0003677	func	DNA or RNA binding
AT1G68580	AT1G68580.2	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G68585	AT1G68585.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G68585	AT1G68585.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G68585	AT1G68585.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G68590	AT1G68590.1	structural constituent of ribosome	GO:0003735	func	structural molecule activity
AT1G68590	AT1G68590.1	intracellular	GO:0005622	comp	other intracellular components
AT1G68590	AT1G68590.1	ribosome	GO:0005840	comp	ribosome
AT1G68590	AT1G68590.1	protein biosynthesis	GO:0006412	proc	other physiological processes
AT1G68590	AT1G68590.1	chloroplast	GO:0009507	comp	chloroplast
AT1G68590	AT1G68590.1	plastid	GO:0009536	comp	plastid
AT1G68600	AT1G68600.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G68600	AT1G68600.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G68600	AT1G68600.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G68610	AT1G68610.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G68610	AT1G68610.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G68610	AT1G68610.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G68620	AT1G68620.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G68620	AT1G68620.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G68630	AT1G68630.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G68630	AT1G68630.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G68630	AT1G68630.1	mitochondrion	GO:0005739	comp	mitochondria
AT1G68640	AT1G68640.1	DNA binding	GO:0003677	func	DNA or RNA binding
AT1G68640	AT1G68640.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT1G68640	AT1G68640.1	nucleus	GO:0005634	comp	nucleus
AT1G68640	AT1G68640.1	"regulation of transcription, DNA-dependent"	GO:0006355	proc	other physiological processes
AT1G68650	AT1G68650.1	membrane	GO:0016020	comp	other membranes
AT1G68660	AT1G68660.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G68660	AT1G68660.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G68660	AT1G68660.1	chloroplast	GO:0009507	comp	chloroplast
AT1G68670	AT1G68670.1	DNA binding	GO:0003677	func	DNA or RNA binding
AT1G68670	AT1G68670.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT1G68670	AT1G68670.1	nucleus	GO:0005634	comp	nucleus
AT1G68670	AT1G68670.1	regulation of transcription	GO:0045449	proc	other physiological processes
AT1G68680	AT1G68680.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G68680	AT1G68680.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G68680	AT1G68680.1	chloroplast	GO:0009507	comp	chloroplast
AT1G68690	AT1G68690.1	kinase activity	GO:0016301	func	kinase activity
AT1G68700	AT1G68700.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G68700	AT1G68700.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G68700	AT1G68700.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G68710	AT1G68710.1	mitochondrion	GO:0005739	comp	mitochondria
AT1G68710	AT1G68710.1	cation transport	GO:0006812	proc	transport
AT1G68710	AT1G68710.1	metabolism	GO:0008152	proc	other metabolic processes
AT1G68710	AT1G68710.1	"ATPase activity, coupled to transmembrane movement of ions, phosphorylative mechanism"	GO:0015662	func	transporter activity
AT1G68710	AT1G68710.1	membrane	GO:0016020	comp	other membranes
AT1G68710	AT1G68710.1	integral to membrane	GO:0016021	comp	other cellular components
AT1G68720	AT1G68720.1	mitochondrion	GO:0005739	comp	mitochondria
AT1G68720	AT1G68720.1	zinc ion binding	GO:0008270	func	other binding
AT1G68720	AT1G68720.1	hydrolase activity	GO:0016787	func	hydrolase activity
AT1G68725	AT1G68725.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G68725	AT1G68725.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G68725	AT1G68725.1	anchored to membrane	GO:0031225	comp	other cellular components
AT1G68740	AT1G68740.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G68740	AT1G68740.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G68740	AT1G68740.1	integral to membrane	GO:0016021	comp	other cellular components
AT1G68750	ATPPC4	tricarboxylic acid cycle	GO:0006099	proc	electron transport or energy pathways
AT1G68750	ATPPC4	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G68750	ATPPC4	phosphoenolpyruvate carboxylase activity	GO:0008964	func	other enzyme activity
AT1G68760	AT1G68760.1	cytosol	GO:0005829	comp	cytosol
AT1G68760	AT1G68760.1	endomembrane system	GO:0012505	comp	other membranes
AT1G68760	AT1G68760.1	hydrolase activity	GO:0016787	func	hydrolase activity
AT1G68760	AT1G68760.1	dihydroneopterin triphosphate pyrophosphohydrolase activity	GO:0019177	func	hydrolase activity
AT1G68765	IDA	receptor binding	GO:0005102	func	receptor binding or activity
AT1G68765	IDA	extracellular region	GO:0005576	comp	extracellular
AT1G68765	IDA	response to ethylene stimulus	GO:0009723	proc	other biological processes
AT1G68765	IDA	abscission	GO:0009838	proc	developmental processes
AT1G68765	IDA	floral organ abscission	GO:0010227	proc	developmental processes
AT1G68780	AT1G68780.1	protein binding	GO:0005515	func	protein binding
AT1G68780	AT1G68780.1	signal transduction	GO:0007165	proc	signal transduction
AT1G68780	AT1G68780.1	endomembrane system	GO:0012505	comp	other membranes
AT1G68790	AT1G68790.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G68795	AT1G68795.1	receptor binding	GO:0005102	func	receptor binding or activity
AT1G68795	CLE12	protein binding	GO:0005515	func	protein binding
AT1G68795	AT1G68795.1	signal transduction	GO:0007165	proc	signal transduction
AT1G68795	CLE12	apoplast	GO:0048046	comp	other cellular components
AT1G68810	AT1G68810.1	DNA binding	GO:0003677	func	DNA or RNA binding
AT1G68810	AT1G68810.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT1G68810	AT1G68810.1	nucleus	GO:0005634	comp	nucleus
AT1G68810	AT1G68810.1	regulation of transcription	GO:0045449	proc	other physiological processes
AT1G68820	AT1G68820.1	mitochondrion	GO:0005739	comp	mitochondria
AT1G68830	AT1G68830.1	protein kinase activity	GO:0004672	func	transferase activity
AT1G68830	AT1G68830.1	chloroplast	GO:0009507	comp	chloroplast
AT1G68830	AT1G68830.1	kinase activity	GO:0016301	func	kinase activity
AT1G68830	AT1G68830.1	"regulation of photosynthesis, light reaction"	GO:0042548	proc	electron transport or energy pathways
AT1G68840	AT1G68840.1	DNA binding	GO:0003677	func	DNA or RNA binding
AT1G68840	AT1G68840.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT1G68840	AT1G68840.1	nucleus	GO:0005634	comp	nucleus
AT1G68840	AT1G68840.1	"regulation of transcription, DNA-dependent"	GO:0006355	proc	other physiological processes
AT1G68840	AT1G68840.1	chloroplast	GO:0009507	comp	chloroplast
AT1G68850	AT1G68850.1	peroxidase activity	GO:0004601	func	other molecular functions
AT1G68850	AT1G68850.1	response to oxidative stress	GO:0006979	proc	other physiological processes
AT1G68850	AT1G68850.1	endomembrane system	GO:0012505	comp	other membranes
AT1G68875	AT1G68875.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G68875	AT1G68875.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G68875	AT1G68875.1	endomembrane system	GO:0012505	comp	other membranes
AT1G68880	AT1G68880.1	DNA binding	GO:0003677	func	DNA or RNA binding
AT1G68880	AT1G68880.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT1G68880	AT1G68880.1	nucleus	GO:0005634	comp	nucleus
AT1G68880	AT1G68880.1	"regulation of transcription, DNA-dependent"	GO:0006355	proc	other physiological processes
AT1G68880	AT1G68880.1	chloroplast	GO:0009507	comp	chloroplast
AT1G68890	AT1G68890.1	magnesium ion binding	GO:0000287	func	other binding
AT1G68890	AT1G68890.1	2-oxoglutarate decarboxylase activity	GO:0008683	func	other enzyme activity
AT1G68890	AT1G68890.1	menaquinone biosynthesis	GO:0009234	proc	other physiological processes
AT1G68890	AT1G68890.1	chloroplast	GO:0009507	comp	chloroplast
AT1G68890	AT1G68890.1	transferase activity	GO:0016740	func	transferase activity
AT1G68890	AT1G68890.1	thiamin pyrophosphate binding	GO:0030976	func	other binding
AT1G68910	AT1G68910.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G68910	AT1G68910.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G68910	AT1G68910.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G68920	AT1G68920.2	transcription factor activity	GO:0003700	func	transcription factor activity
AT1G68920	AT1G68920.3	nucleus	GO:0005634	comp	nucleus
AT1G68920	AT1G68920.1	regulation of transcription	GO:0045449	proc	other physiological processes
AT1G68930	AT1G68930.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G68930	AT1G68930.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G68930	AT1G68930.1	mitochondrion	GO:0005739	comp	mitochondria
AT1G68940	AT1G68940.1	ubiquitin ligase complex	GO:0000151	comp	other intracellular components
AT1G68940	AT1G68940.1	ubiquitin-protein ligase activity	GO:0004842	func	other enzyme activity
AT1G68940	AT1G68940.1	protein ubiquitination	GO:0016567	proc	other physiological processes
AT1G68980	AT1G68980.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G68980	AT1G68980.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G68980	AT1G68980.1	mitochondrion	GO:0005739	comp	mitochondria
AT1G68990	AT1G68990.1	DNA binding	GO:0003677	func	DNA or RNA binding
AT1G68990	AT1G68990.1	DNA-directed RNA polymerase activity	GO:0003899	func	transferase activity
AT1G68990	AT1G68990.1	mitochondrion	GO:0005739	comp	mitochondria
AT1G68990	AT1G68990.1	transcription	GO:0006350	proc	transcription
AT1G69010	AT1G69010.1	DNA binding	GO:0003677	func	DNA or RNA binding
AT1G69010	AT1G69010.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT1G69010	AT1G69010.1	nucleus	GO:0005634	comp	nucleus
AT1G69010	AT1G69010.1	dTDP-rhamnose biosynthesis	GO:0019305	proc	other physiological processes
AT1G69010	AT1G69010.1	regulation of transcription	GO:0045449	proc	other physiological processes
AT1G69020	AT1G69020.1	mitochondrion	GO:0005739	comp	mitochondria
AT1G69020	AT1G69020.1	proteolysis	GO:0006508	proc	other physiological processes
AT1G69020	AT1G69020.1	serine-type peptidase activity	GO:0008236	func	hydrolase activity
AT1G69030	AT1G69030.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G69040	ACR4	cytosol	GO:0005829	comp	cytosol
AT1G69040	ACR4	regulation of amino acid metabolism	GO:0006521	proc	other physiological processes
AT1G69040	ACR4	response to cytokinin stimulus	GO:0009735	proc	other biological processes
AT1G69040	AT1G69040.2	amino acid binding	GO:0016597	func	other binding
AT1G69050	AT1G69050.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G69050	AT1G69050.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G69050	AT1G69050.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G69070	AT1G69070.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G69080	AT1G69080.2	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G69080	AT1G69080.2	mitochondrion	GO:0005739	comp	mitochondria
AT1G69080	AT1G69080.2	response to stress	GO:0006950	proc	response to stress
AT1G69100	AT1G69100.1	pepsin A activity	GO:0004194	func	hydrolase activity
AT1G69100	AT1G69100.1	proteolysis	GO:0006508	proc	other physiological processes
AT1G69100	AT1G69100.1	endomembrane system	GO:0012505	comp	other membranes
AT1G69120	AT1G69120.1	DNA binding	GO:0003677	func	DNA or RNA binding
AT1G69120	AT1G69120.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT1G69120	AP1	protein binding	GO:0005515	func	protein binding
AT1G69120	AP1	nucleus	GO:0005634	comp	nucleus
AT1G69120	AP1	flower development	GO:0009908	proc	developmental processes
AT1G69120	AP1	meristem organization	GO:0009933	proc	developmental processes
AT1G69120	AP1	transcriptional activator activity	GO:0016563	func	other molecular functions
AT1G69120	AP1	positive regulation of transcription	GO:0045941	proc	other physiological processes
AT1G69150	AT1G69150.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G69160	AT1G69160.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G69160	AT1G69160.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G69160	AT1G69160.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G69170	AT1G69170.2	DNA binding	GO:0003677	func	DNA or RNA binding
AT1G69170	AT1G69170.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT1G69170	AT1G69170.2	nucleus	GO:0005634	comp	nucleus
AT1G69170	AT1G69170.1	regulation of transcription	GO:0045449	proc	other physiological processes
AT1G69180	AT1G69180.1	transcription factor activity	GO:0003700	func	transcription factor activity
AT1G69180	AT1G69180.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G69180	CRC	polarity specification of adaxial/abaxial axis	GO:0009944	proc	developmental processes
AT1G69180	CRC	nectary development	GO:0010254	proc	developmental processes
AT1G69180	AT1G69180.1	regulation of transcription	GO:0045449	proc	other physiological processes
AT1G69180	CRC	carpel development	GO:0048440	proc	developmental processes
AT1G69190	AT1G69190.1	dihydropteroate synthase activity	GO:0004156	func	transferase activity
AT1G69190	AT1G69190.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G69190	AT1G69190.1	folic acid and derivative biosynthesis	GO:0009396	proc	other physiological processes
AT1G69200	AT1G69200.1	sucrose biosynthesis	GO:0005986	proc	other physiological processes
AT1G69200	AT1G69200.1	chloroplast	GO:0009507	comp	chloroplast
AT1G69200	AT1G69200.1	kinase activity	GO:0016301	func	kinase activity
AT1G69200	AT1G69200.1	"sucrose catabolism, using beta-fructofuranosidase"	GO:0019575	proc	other physiological processes
AT1G69200	AT1G69200.1	acetate fermentation	GO:0019654	proc	electron transport or energy pathways
AT1G69210	AT1G69210.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G69210	AT1G69210.1	mitochondrion	GO:0005739	comp	mitochondria
AT1G69220	AT1G69220.1	"chromosome, pericentric region"	GO:0000775	comp	other intracellular components
AT1G69220	AT1G69220.1	nucleus	GO:0005634	comp	nucleus
AT1G69220	AT1G69220.1	chromosome	GO:0005694	comp	other intracellular components
AT1G69220	AT1G69220.1	mitochondrion	GO:0005739	comp	mitochondria
AT1G69220	AT1G69220.2	protein amino acid phosphorylation	GO:0006468	proc	other physiological processes
AT1G69220	AT1G69220.2	kinase activity	GO:0016301	func	kinase activity
AT1G69230	AT1G69230.2	biological process unknown	GO:0000004	proc	biological process unknown
AT1G69230	AT1G69230.2	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G69230	AT1G69230.2	mitochondrion	GO:0005739	comp	mitochondria
AT1G69240	AT1G69240.1	chloroplast	GO:0009507	comp	chloroplast
AT1G69240	AT1G69240.1	hydrolase activity	GO:0016787	func	hydrolase activity
AT1G69250	AT1G69250.2	RNA binding	GO:0003723	func	DNA or RNA binding
AT1G69250	AT1G69250.2	intracellular	GO:0005622	comp	other intracellular components
AT1G69250	AT1G69250.2	nucleocytoplasmic transport	GO:0006913	proc	cell organization and biogenesis
AT1G69260	AT1G69260.1	nucleus	GO:0005634	comp	nucleus
AT1G69260	AT1G69260.1	abscisic acid mediated signaling	GO:0009738	proc	other physiological processes
AT1G69270	RPK1	receptor signaling protein serine/threonine kinase activity	GO:0004702	func	other molecular functions
AT1G69270	RPK1	protein binding	GO:0005515	func	protein binding
AT1G69270	RPK1	plasma membrane	GO:0005886	comp	plasma membrane
AT1G69270	RPK1	abscisic acid mediated signaling	GO:0009738	proc	other physiological processes
AT1G69270	AT1G69270.1	kinase activity	GO:0016301	func	kinase activity
AT1G69295	AT1G69295.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G69295	AT1G69295.1	anchored to membrane	GO:0031225	comp	other cellular components
AT1G69310	AT1G69310.2	transcription factor activity	GO:0003700	func	transcription factor activity
AT1G69310	AT1G69310.2	nucleus	GO:0005634	comp	nucleus
AT1G69310	AT1G69310.2	"regulation of transcription, DNA-dependent"	GO:0006355	proc	other physiological processes
AT1G69330	AT1G69330.1	protein binding	GO:0005515	func	protein binding
AT1G69330	AT1G69330.1	zinc ion binding	GO:0008270	func	other binding
AT1G69340	AT1G69340.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G69340	AT1G69340.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G69340	AT1G69340.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G69350	AT1G69350.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G69350	AT1G69350.1	mitochondrion	GO:0005739	comp	mitochondria
AT1G69360	AT1G69360.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G69360	AT1G69360.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G69360	AT1G69360.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G69370	AT1G69370.1	chorismate mutase activity	GO:0004106	func	other enzyme activity
AT1G69370	CM3	"aromatic amino acid family biosynthesis, anthranilate pathway"	GO:0009096	proc	other physiological processes
AT1G69370	CM3	plastid	GO:0009536	comp	plastid
AT1G69370	CM3	response to biotic stimulus	GO:0009607	proc	response to abiotic or biotic stimulus
AT1G69370	AT1G69370.1	"aromatic amino acid family biosynthesis, shikimate pathway"	GO:0016089	proc	other physiological processes
AT1G69380	AT1G69380.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G69380	AT1G69380.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G69380	AT1G69380.1	mitochondrion	GO:0005739	comp	mitochondria
AT1G69390	AT1G69390.1	protein binding	GO:0005515	func	protein binding
AT1G69390	AT1G69390.1	chloroplast	GO:0009507	comp	chloroplast
AT1G69390	AT1G69390.1	chloroplast fission	GO:0010020	proc	cell organization and biogenesis
AT1G69400	AT1G69400.2	nucleotide binding	GO:0000166	func	nucleotide binding
AT1G69400	AT1G69400.2	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G69410	AT1G69410.1	translation initiation factor activity	GO:0003743	func	other molecular functions
AT1G69410	AT1G69410.1	translational initiation	GO:0006413	proc	other physiological processes
AT1G69410	AT1G69410.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G69420	AT1G69420.2	biological process unknown	GO:0000004	proc	biological process unknown
AT1G69420	AT1G69420.2	zinc ion binding	GO:0008270	func	other binding
AT1G69420	AT1G69420.2	endomembrane system	GO:0012505	comp	other membranes
AT1G69430	AT1G69430.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G69430	AT1G69430.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G69430	AT1G69430.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G69440	AT1G69440.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G69440	AGO7	vegetative phase change	GO:0010050	proc	developmental processes
AT1G69440	AGO7	"RNA interference, production of ta-siRNAs"	GO:0010267	proc	other physiological processes
AT1G69440	AGO7	miRNA-mediated gene silencing	GO:0035195	proc	other physiological processes
AT1G69440	AGO7	"regulation of development, heterochronic"	GO:0040034	proc	other biological processes
AT1G69450	AT1G69450.1	endomembrane system	GO:0012505	comp	other membranes
AT1G69450	AT1G69450.1	membrane	GO:0016020	comp	other membranes
AT1G69470	AT1G69470.1	cellular component unknown	GO:0008372	comp	cellular component unknown
AT1G69480	AT1G69480.1	biological process unknown	GO:0000004	proc	biological process unknown
AT1G69480	AT1G69480.1	molecular function unknown	GO:0005554	func	molecular function unknown
AT1G69480	AT1G69480.1	integral to membrane	GO:0016021	comp	other cellular components
